country_code	city_name	street_name	osm_count
CZ	Kolín	Polní	6
CZ	Kolín	K Ovčárům	6
CZ	Kolín	Na Bulánce	6
CZ	Kolín	Vrchlického	5
CZ	Kolín	Jateční	5
CZ	Kolín	Prokopa Velikého	5
CZ	Kolín	Smetanova	5
CZ	Kolín	Karlovo náměstí	5
CZ	Kolín	5. května	5
CZ	Kolín	Kmochova	5
CZ	Kolín	náměstí Republiky	5
CZ	Kolín	Písečná	5
CZ	Kolín	Ke Hřbitovu	5
CZ	Kolín	Školní	5
CZ	Kolín	Sportovní	5
CZ	Kolín	Obecní	5
CZ	Kolín	U Žlubince	5
CZ	Kolín	Plynárenská	5
CZ	Kolín	V Kasárnách	5
CZ	Kolín	Nad Jezerem	5
CZ	Kolín	Sokolská	5
CZ	Kolín	Na Františku	5
CZ	Kolín	U Nádraží	5
CZ	Kolín	Na Louži	4
CZ	Kolín	Lošanská	4
CZ	Kolín	Klavarská	4
CZ	Kolín	Táboritská	4
CZ	Kolín	Na Pršíně	4
CZ	Kolín	Na Pobřeží	4
CZ	Kolín	Mikoláše Alše	4
CZ	Kolín	Bachmačská	4
CZ	Kolín	U Borků	4
CZ	Kolín	Antonína Kaliny	4
CZ	Kolín	Luční	4
CZ	Kolín	Pod Vinicí	4
CZ	Kolín	K Rybníku	4
CZ	Kolín	V Zahradách	4
CZ	Kolín	Lesní	4
CZ	Kolín	K Veltrubům	4
CZ	Kolín	Pobřežní	4
CZ	Kolín	Královská cesta	4
CZ	Kolín	Rybářská	4
CZ	Kolín	K Rybníku	4
CZ	Kolín	Dlouhá	4
CZ	Kolín	Jana Vostrčila	4
CZ	Kolín	Legerovo nám.	4
CZ	Kolín	Nebovidská	3
CZ	Kolín	Kostnická	3
CZ	Kolín	Jeronýmova	3
CZ	Kolín	Rubešova	3
CZ	Kolín	V Opletkách	3
CZ	Kolín	Havelcova	3
CZ	Kolín	Kollárovo náměstí	3
CZ	Kolín	Šotnovská	3
CZ	Kolín	V Polích	3
CZ	Kolín	Hlubočská	3
CZ	Kolín	Na Svobodném	3
CZ	Kolín	Tyršova	3
CZ	Kolín	Míru	3
CZ	Cheb	Pražská	31
CZ	Cheb	Ašská	18
CZ	Cheb	náměstí Krále Jiřího z Poděbrad	18
CZ	Cheb	Národní	17
CZ	Cheb	Americká	16
CZ	Cheb	Vrázova	15
CZ	Cheb	Vrbenského	15
CZ	Cheb	Svatý Kříž	15
CZ	Cheb	Máchova	14
CZ	Cheb	Evropská	14
CZ	Cheb	Ruská	13
CZ	Cheb	Osvobození	13
CZ	Cheb	26. dubna	12
CZ	Cheb	náměstí Dr. Milady Horákové	12
CZ	Cheb	Svobody	11
CZ	Cheb	Havlíčkova	10
CZ	Cheb	Klostermannova	9
CZ	Cheb	Wolkerova	9
CZ	Cheb	Májová	9
CZ	Cheb	K Nemocnici	9
CZ	Cheb	Dyleňská	9
CZ	Cheb	Chebská	9
CZ	Cheb	Dlouhá	8
CZ	Cheb	Karlovarská	8
CZ	Cheb	17. listopadu	8
CZ	Cheb	Lesní	8
CZ	Cheb	Koželužská	8
CZ	Cheb	Riegerova	8
CZ	Cheb	Podhradská	8
CZ	Cheb	Nižnětagilská	7
CZ	Cheb	Dvořákova	7
CZ	Cheb	Komorní	7
CZ	Cheb	Boženy Němcové	7
CZ	Cheb	Pivovarská	6
CZ	Cheb	Tršnická	6
CZ	Cheb	Karlova	6
CZ	Cheb	Libušina	6
CZ	Cheb	Na Vyhlídce	6
CZ	Cheb	Žižkova	6
CZ	Cheb	Přátelství	5
CZ	Cheb	Hviezdoslavovo náměstí	5
CZ	Cheb	Písečná	5
CZ	Cheb	Pod Lipami	5
CZ	Cheb	Obrněné brigády	5
CZ	Cheb	Truhlářská	5
CZ	Cheb	Komenského	5
CZ	Cheb	Do Zátiší	5
CZ	Cheb	Blanická	5
CZ	Cheb	Křižovnická	5
CZ	Cheb	K Maškovu	4
CZ	Cheb	Kamenná	4
CZ	Cheb	Komorní Dvůr	4
CZ	Cheb	Dukelská	4
CZ	Cheb	Svatopluka Čecha	4
CZ	Cheb	Palackého	4
CZ	Cheb	Jungmannova	4
CZ	Cheb	Hradební	4
CZ	Cheb	Slapanská	4
CZ	Cheb	Nad Řekou	4
CZ	Cheb	Břehnická	4
CZ	Cheb	Dragounská	4
CZ	Cheb	Růžový kopeček	4
CZ	Cheb	Zemědělská	4
CZ	Cheb	V Lipách	4
CZ	Cheb	Jánské náměstí	4
CZ	Cheb	Na Hradčanech	4
CZ	Cheb	Ve Dvorech	4
CZ	Cheb	K Hradišti	4
CZ	Cheb	Vodní	3
CZ	Cheb	Smetanova	3
CZ	Cheb	Ke Skalce	3
CZ	Cheb	Sládkova	3
CZ	Cheb	5. května	3
CZ	Cheb	Valdštejnova	3
CZ	Cheb	Obětí nacismu	3
CZ	Cheb	Školní	3
CZ	Cheb	Zátiší	3
CZ	Cheb	Pelhřimovská	3
CZ	Cheb	Nerudova	3
CZ	Cheb	Divadelní náměstí	3
CZ	Cheb	Na Hrázi	3
CZ	Cheb	Šeříková	3
CZ	Cheb	Šumavská	3
CZ	Cheb	Francouzská	3
CZ	Cheb	Kostelní náměstí	3
CZ	Cheb	Poštovní	3
CZ	Cheb	Náměstí míru	3
CZ	Cheb	Pastýřská	3
CZ	Cheb	Růžová	3
CZ	Cheb	Šlikova	3
CZ	Cheb	Klášterní mlýn	3
CZ	Cheb	Domažlická	3
CZ	Cheb	U Trati	3
CZ	Cheb	Polní	3
CZ	Cheb	Dřevařská	3
CZ	Cheb	Zlatá louka	3
CZ	Cheb	Hornická	3
CZ	Cheb	Dolnická	3
CZ	Cheb	Sadová	3
CZ	Cheb	Luční	3
CZ	Příbram	Milínská	22
CZ	Příbram	Brodská	17
CZ	Příbram	Husova	17
CZ	Příbram	Čs. armády	16
CZ	Příbram	Rožmitálská	16
CZ	Příbram	Háje	14
CZ	Příbram	Evropská	13
CZ	Příbram	Jinecká	12
CZ	Příbram	Mariánská	11
CZ	Příbram	Školní	9
CZ	Příbram	Drkolnovská	9
CZ	Příbram	Březnická	8
CZ	Příbram	Šachetní	8
CZ	Příbram	Balbínova	8
CZ	Příbram	Nádraží	7
CZ	Příbram	Legionářů	7
CZ	Příbram	náměstí T. G. Masaryka	7
CZ	Příbram	Zdabořská	7
CZ	Příbram	Plzeňská	7
CZ	Příbram	Žežická	6
CZ	Příbram	Třemošenská	6
CZ	Příbram	třída Kapitána Olesinského	6
CZ	Příbram	Žižkova	6
CZ	Příbram	Václavské náměstí	6
CZ	Příbram	Edvarda Beneše	5
CZ	Příbram	Na Beránky	5
CZ	Příbram	Ryneček	5
CZ	Příbram	náměstí J. A. Alise	5
CZ	Příbram	Hradební	5
CZ	Příbram	U Václava	5
CZ	Příbram	Vokačovská	5
CZ	Příbram	Dlouhá	5
CZ	Příbram	Anenská	4
CZ	Příbram	Mariánské údolí	4
CZ	Příbram	Politických vězňů	4
CZ	Příbram	Seifertova	4
CZ	Příbram	Táborská	4
CZ	Příbram	třída Osvobození	4
CZ	Příbram	Aloise Jiráska	4
CZ	Příbram	náměstí Hynka Kličky	4
CZ	Příbram	Bratří Čapků	4
CZ	Příbram	Okružní	4
CZ	Příbram	Gen. R. Tesaříka	4
CZ	Příbram	Podbrdská	4
CZ	Příbram	Ivana Olbrachta	4
CZ	Příbram	Obecnická	4
CZ	Příbram	Tyršova	4
CZ	Příbram	V Soudce	4
CZ	Příbram	Pod Kovárnami	3
CZ	Příbram	Družstevní	3
CZ	Příbram	Pod Čertovým pahorkem	3
CZ	Příbram	Prokopská	3
CZ	Příbram	Rovná	3
CZ	Příbram	Riegrova	3
CZ	Příbram	Pod Hvězdárnou	3
CZ	Příbram	Čechovská	3
CZ	Příbram	Pražská	3
CZ	Příbram	Horní	3
CZ	Příbram	Ke Trati	3
CZ	Příbram	Dolní	3
CZ	Příbram	Polní	3
CZ	Příbram	Pod Haldou	3
CZ	Příbram	Hornických učňů	3
CZ	Příbram	Nádražní	3
CZ	Příbram	U Dolu Anna	3
CZ	Příbram	třída Kpt. Olesinského	3
CZ	Příbram	Dobříšská	3
CZ	Příbram	Hrabákova	3
CZ	Příbram	Na Příkopech	3
CZ	Příbram	Šeříková	3
CZ	Příbram	U Školy	3
CZ	Příbram	Sportovní	3
CZ	Příbram	Ke Kocábě	3
CZ	Příbram	Protifašistických bojovníků	3
CZ	Příbram	U Lesa	3
CZ	Příbram	Jana Drdy	3
CZ	Příbram	Na Planinách	3
CZ	Příbram	Ve Dvoře	3
CZ	Příbram	Východní náměstí	3
CZ	Příbram	Komenského náměstí	3
CZ	Příbram	Lazecká	3
CZ	Příbram	Sevastopolské náměstí	2
CZ	Příbram	Špitálská	2
CZ	Příbram	K Dolu Marie	2
CZ	Příbram	Pod Šachtami	2
CZ	Příbram	Fantova louka	2
CZ	Příbram	Na Leštině	2
CZ	Příbram	Ondrákova	2
CZ	Příbram	Potoční	2
CZ	Příbram	Zahradnická	2
CZ	Příbram	Smetanova	2
CZ	Příbram	Purkyňova	2
CZ	Příbram	Slivických bojovníků	2
CZ	Příbram	28. října	2
CZ	Příbram	Petra Bezruče	2
CZ	Příbram	Na Struhách	2
CZ	Příbram	Ostravská	2
CZ	Příbram	Bož. Němcové	2
CZ	Příbram	Cihlářská	2
CZ	Příbram	K Hatím	2
CZ	Trutnov	Horská	29
CZ	Trutnov	Krkonošská	23
CZ	Trutnov	Náchodská	21
CZ	Trutnov	Polská	16
CZ	Trutnov	Pražská	15
CZ	Trutnov	Na Struze	12
CZ	Trutnov	Husitská	12
CZ	Trutnov	Žižkova	11
CZ	Trutnov	Úpské nábřeží	11
CZ	Trutnov	Petříkovická	10
CZ	Trutnov	Skřivánčí	9
CZ	Trutnov	Královédvorská	9
CZ	Trutnov	Lhotecká	9
CZ	Trutnov	Za Komínem	9
CZ	Trutnov	Hradecká	9
CZ	Trutnov	Jičínská	8
CZ	Trutnov	Komenského	8
CZ	Trutnov	Novodvorská	8
CZ	Trutnov	Kladská	8
CZ	Trutnov	Volanovská	8
CZ	Trutnov	Mládežnická	8
CZ	Trutnov	Ke Trati	8
CZ	Trutnov	náměstí Republiky	7
CZ	Trutnov	Sluneční stráň	7
CZ	Trutnov	Dlouhá	7
CZ	Trutnov	Palackého	6
CZ	Trutnov	Dělnická	6
CZ	Trutnov	Křižíkova	6
CZ	Trutnov	Bohuslavický most	6
CZ	Trutnov	Vodní	6
CZ	Trutnov	Kryblická	6
CZ	Trutnov	Prokopa Holého	6
CZ	Trutnov	Jana Roháče z Dubé	6
CZ	Trutnov	Československé armády	6
CZ	Trutnov	Úpická	5
CZ	Trutnov	Na Svobodě	5
CZ	Trutnov	Zásobní	5
CZ	Trutnov	Nádražní	5
CZ	Trutnov	Hřbitovní	5
CZ	Trutnov	Za Tratí	5
CZ	Trutnov	Stará	5
CZ	Trutnov	K Lázním	5
CZ	Trutnov	Lípové náměstí	5
CZ	Trutnov	Vrbová	5
CZ	Trutnov	U Sokolovny	5
CZ	Trutnov	Chodská	5
CZ	Trutnov	Petrklíčová	5
CZ	Trutnov	Mentzlova	5
CZ	Trutnov	Královecká	5
CZ	Trutnov	Zákoutí	5
CZ	Trutnov	Jiřího Wolkera	4
CZ	Trutnov	Maxima Gorkého	4
CZ	Trutnov	Rýchorská	4
CZ	Trutnov	Poříčská	4
CZ	Trutnov	Do Dolců	4
CZ	Trutnov	Na Záduší	4
CZ	Trutnov	náměstí Hraničářů	4
CZ	Trutnov	Elektrárenská	4
CZ	Trutnov	Na Lukách	4
CZ	Trutnov	Tkalcovská	4
CZ	Trutnov	Kopretinová	4
CZ	Trutnov	náměstí Svobody	4
CZ	Trutnov	Oblanovská	4
CZ	Trutnov	Mostní	4
CZ	Trutnov	Nad Jezem	4
CZ	Trutnov	Nad Potokem	4
CZ	Trutnov	U Hřiště	4
CZ	Trutnov	Bratří Čapků	4
CZ	Trutnov	Boženy Němcové	4
CZ	Trutnov	U Pramene	4
CZ	Trutnov	Javorová	4
CZ	Trutnov	V Kopci	4
CZ	Trutnov	Krakonošovo náměstí	4
CZ	Trutnov	Obránců míru	3
CZ	Trutnov	Mladobucká	3
CZ	Trutnov	Hornoměstská	3
CZ	Trutnov	Česká	3
CZ	Trutnov	Lípová	3
CZ	Trutnov	Vlčická	3
CZ	Trutnov	V Údolíčku	3
CZ	Trutnov	Voletinská	3
CZ	Trutnov	Svojšova	3
CZ	Trutnov	Libušinka	3
CZ	Trutnov	Vítězslava Nováka	3
CZ	Trutnov	Jiráskovo náměstí	3
CZ	Trutnov	Procházkova	3
CZ	Trutnov	Foerstrova	3
CZ	Trutnov	Přerušená	3
CZ	Trutnov	Za Řekou	3
CZ	Trutnov	K Poříčské stráni	3
CZ	Trutnov	Za Cihelnou	3
CZ	Trutnov	Psohlavců	3
CZ	Trutnov	K Náhonu	3
CZ	Trutnov	K Bělidlu	3
CZ	Trutnov	Svatojanské náměstí	3
CZ	Trutnov	Zimní	3
CZ	Trutnov	K Šancím	3
CZ	Trutnov	Přespolní	3
CZ	Trutnov	K Pěti bukům	3
CZ	Trutnov	U Kasáren	3
CZ	Písek	Nádražní	27
CZ	Písek	Hradišťská	23
CZ	Písek	Budějovická	19
CZ	Písek	Táborská	16
CZ	Písek	Obchodní	14
CZ	Písek	Strakonická	12
CZ	Písek	Šobrova	12
CZ	Písek	Pražská	11
CZ	Písek	Velké náměstí	11
CZ	Písek	Na Pakšovce	9
CZ	Písek	Kollárova	8
CZ	Písek	Mírové nám.	8
CZ	Písek	Fráni Šrámka	8
CZ	Písek	Žižkova třída	7
CZ	Písek	třída Přátelství	7
CZ	Písek	Obecní	7
CZ	Písek	Komenského	6
CZ	Písek	Dr. M. Horákové	6
CZ	Písek	Švantlova	6
CZ	Písek	Topělecká	5
CZ	Písek	Erbenova	5
CZ	Písek	Smetanovo nám.	5
CZ	Písek	nábřeží 1. máje	5
CZ	Písek	Jungmannova	5
CZ	Písek	17. listopadu	5
CZ	Písek	Karla Čapka	5
CZ	Písek	Na Výstavišti	5
CZ	Písek	třída Národní svobody	5
CZ	Písek	Otakara Jeremiáše	5
CZ	Písek	Na Trubách	5
CZ	Písek	Dvořákova	5
CZ	Písek	K Píseckým horám	5
CZ	Písek	Na Houpačkách	4
CZ	Písek	Harantova	4
CZ	Písek	Husovo nám.	4
CZ	Písek	Rokycanova	4
CZ	Písek	Bakaláře	4
CZ	Písek	Podskalí	4
CZ	Písek	V Portyči	4
CZ	Písek	Václavské náměstí	4
CZ	Písek	Zátavské nábř.	4
CZ	Písek	Ke Střelnici	4
CZ	Písek	K Lipám	4
CZ	Písek	Hradiště	4
CZ	Písek	Za Nádražím	4
CZ	Písek	Richarda Weinera	4
CZ	Písek	Čížovská	4
CZ	Písek	Libušina	4
CZ	Písek	Bruncvíkova	4
CZ	Písek	Zborovská	4
CZ	Písek	U Židovského hřbitova	3
CZ	Písek	Burketova	3
CZ	Písek	Tyršova	3
CZ	Písek	Zeyerova	3
CZ	Písek	Roháčova	3
CZ	Písek	Chelčického	3
CZ	Písek	Havlíčkovo náměstí	3
CZ	Písek	Fügnerovo nám.	3
CZ	Písek	Gregorova	3
CZ	Písek	Putimská	3
CZ	Písek	U Výstaviště	3
CZ	Písek	Na Stínadlech	3
CZ	Písek	Třebízského	3
CZ	Písek	Jiřího Srnky	3
CZ	Písek	Za Šarlákem	3
CZ	Písek	Jana Mukařovského	3
CZ	Písek	Jaromíra Malého	3
CZ	Písek	Vratislavova	3
CZ	Písek	Dukelská	3
CZ	Písek	U Vodárny	3
CZ	Písek	V Lukách	3
CZ	Písek	Šumavská	3
CZ	Písek	U Hřebčince	3
CZ	Písek	Neklanova	3
CZ	Písek	U Nádraží	3
CZ	Písek	Ke Křížku	3
CZ	Písek	Na Boubín	3
CZ	Písek	Lesní	3
CZ	Písek	Na Návsi	3
CZ	Písek	Šobrovna	3
CZ	Písek	Šrámkův most	2
CZ	Písek	Sedláčkova	2
CZ	Písek	Vrcovická	2
CZ	Písek	Lipová alej	2
CZ	Písek	Dobrovského	2
CZ	Písek	Na Spravedlnosti	2
CZ	Písek	Prokopova	2
CZ	Písek	Jeronýmova	2
CZ	Písek	Lázeňská	2
CZ	Písek	Alšova	2
CZ	Písek	Fügnerovo náměstí	2
CZ	Písek	Nerudova	2
CZ	Písek	Heydukova	2
CZ	Písek	Alšovo náměstí	2
CZ	Písek	Budovatelská	2
CZ	Písek	Kocínova	2
CZ	Písek	Přemyslova	2
CZ	Písek	Jablonského	2
CZ	Písek	Preslova	2
CZ	Písek	U Obory	2
CZ	Šumperk	Jesenická	59
CZ	Šumperk	Temenická	36
CZ	Šumperk	Žerotínova	25
CZ	Šumperk	Zábřežská	23
CZ	Šumperk	8. května	18
CZ	Šumperk	Lidická	16
CZ	Šumperk	Bohdíkovská	15
CZ	Šumperk	Bratrušovská	13
CZ	Šumperk	Čsl. armády	13
CZ	Šumperk	Šumperská	12
CZ	Šumperk	M. R. Štefánika	12
CZ	Šumperk	Lázeňská	11
CZ	Šumperk	Šumavská	11
CZ	Šumperk	Gen. Svobody	10
CZ	Šumperk	Vodní	10
CZ	Šumperk	J. z Poděbrad	10
CZ	Šumperk	Pod Senovou	10
CZ	Šumperk	Družstevní	9
CZ	Šumperk	Polní	9
CZ	Šumperk	Langrova	9
CZ	Šumperk	Husitská	9
CZ	Šumperk	Jeremenkova	8
CZ	Šumperk	Potoční	8
CZ	Šumperk	Rapotínská	8
CZ	Šumperk	Hraběšická	7
CZ	Šumperk	Uničovská	7
CZ	Šumperk	Dobrovského	7
CZ	Šumperk	Vančurova	7
CZ	Šumperk	Masarykovo nám.	7
CZ	Šumperk	Zahradní	7
CZ	Šumperk	17. listopadu	7
CZ	Šumperk	U Splavu	7
CZ	Šumperk	Nemocniční	7
CZ	Šumperk	K Zámečku	6
CZ	Šumperk	Na hradbách	6
CZ	Šumperk	Dr. E. Beneše	6
CZ	Šumperk	Sluneční	6
CZ	Šumperk	Průmyslová	6
CZ	Šumperk	B. Václavka	5
CZ	Šumperk	Radniční	5
CZ	Šumperk	Kranichova	5
CZ	Šumperk	Školní	5
CZ	Šumperk	Hlavní třída	5
CZ	Šumperk	Jana Žižky	5
CZ	Šumperk	Za školou	5
CZ	Šumperk	Finská	5
CZ	Šumperk	Prievidzská	5
CZ	Šumperk	U sanatoria	5
CZ	Šumperk	K Lávce	5
CZ	Šumperk	Kozinova	4
CZ	Šumperk	Revoluční	4
CZ	Šumperk	Wolkerova	4
CZ	Šumperk	Vikýřovická	4
CZ	Šumperk	náměstí Míru	4
CZ	Šumperk	Bulharská	4
CZ	Šumperk	Sokolská	4
CZ	Šumperk	Reissova	4
CZ	Šumperk	Alšova	4
CZ	Šumperk	Nádražní	4
CZ	Šumperk	U Hájenky	4
CZ	Šumperk	Bří. Čapků	4
CZ	Šumperk	Balbínova	4
CZ	Šumperk	Zemědělská	4
CZ	Šumperk	Špalkova	4
CZ	Šumperk	Hrabenovská	4
CZ	Šumperk	Pod Holubím vrchem	4
CZ	Šumperk	Tylova	4
CZ	Šumperk	Pod Lesem	4
CZ	Šumperk	V Lukách	4
CZ	Šumperk	Výzkumníků	4
CZ	Šumperk	Sportovní	4
CZ	Šumperk	Jižní	4
CZ	Šumperk	Blatná	4
CZ	Šumperk	Vlčí Důl	4
CZ	Šumperk	Puškinova	3
CZ	Šumperk	Gen. Krátkého	3
CZ	Šumperk	Vrchlického	3
CZ	Šumperk	Rooseveltova	3
CZ	Šumperk	Tyršova	3
CZ	Šumperk	Jílová	3
CZ	Šumperk	Vřesová	3
CZ	Šumperk	Fibichova	3
CZ	Šumperk	Nám. Svobody	3
CZ	Šumperk	Příčná	3
CZ	Šumperk	Za Tratí	3
CZ	Šumperk	Nezvalova	3
CZ	Šumperk	Bludovská	3
CZ	Šumperk	Krátká	3
CZ	Šumperk	Na Výsluní	3
CZ	Šumperk	Okružní	3
CZ	Šumperk	Krameriova	3
CZ	Šumperk	Husovo náměstí	3
CZ	Šumperk	Javoříčko	3
CZ	Šumperk	Jiráskova	3
CZ	Šumperk	Dr. Březiny	3
CZ	Šumperk	Fialova	3
CZ	Šumperk	Banskobystrická	3
CZ	Šumperk	Erbenova	3
CZ	Šumperk	Stará	3
CZ	Šumperk	Vodácká	3
US	New York City	Broadway	147
US	New York City	Brooklyn-Queens Expressway	144
US	New York City	John F. Kennedy Boulevard	141
US	New York City	Grand Street	128
US	New York City	West Street	119
US	New York City	FDR Drive	91
US	New York City	Washington Street	91
US	New York City	East Houston Street	88
US	New York City	Hudson Street	84
US	New York City	Montgomery Street	67
US	New York City	New Jersey Turnpike Newark Bay Extension	66
US	New York City	Kent Avenue	63
US	New York City	Central Avenue	61
US	New York City	Pearl Street	59
US	New York City	McGuinness Boulevard	58
US	New York City	1st Avenue	58
US	New York City	Canal Street	56
US	New York City	2nd Avenue	55
US	New York City	Newark Avenue	55
US	New York City	Park Avenue	53
US	New York City	Adams Street	53
US	New York City	Hudson River Waterfront Walkway	53
US	New York City	6th Avenue	52
US	New York City	Tonnelle Avenue	50
US	New York City	Marin Boulevard	48
US	New York City	Jersey Avenue	47
US	New York City	11th Avenue	44
US	New York City	Meeker Avenue	44
US	New York City	South Street	43
US	New York City	Delancey Street	42
US	New York City	Avenue C	42
US	New York City	Berry Street	42
US	New York City	Metropolitan Avenue	42
US	New York City	Washington Boulevard	41
US	New York City	Flatbush Avenue Extension	40
US	New York City	Summit Avenue	40
US	New York City	8th Avenue	40
US	New York City	Hamilton Avenue	39
US	New York City	Communipaw Avenue	39
US	New York City	Bowery	38
US	New York City	Tillary Street	38
US	New York City	Centre Street	37
US	New York City	Greenwich Street	37
US	New York City	Clinton Street	37
US	New York City	West Side Avenue	37
US	New York City	Water Street	35
US	New York City	Allen Street	35
US	New York City	Lafayette Street	35
US	New York City	Newark-Jersey City Turnpike	35
US	New York City	Columbia Street	34
US	New York City	Lorimer Street	34
US	New York City	Atlantic Avenue	34
US	New York City	Willow Avenue	34
US	New York City	Court Street	33
US	New York City	Flushing Avenue	33
US	New York City	Manhattan Avenue	33
US	New York City	Lincoln Highway	33
US	New York City	Bergen Avenue	33
US	New York City	14th Street	33
US	New York City	Varick Street	32
US	New York City	9th Avenue	31
US	New York City	Jay Street	31
US	New York City	Henry Street	31
US	New York City	Sands Street	31
US	New York City	7th Avenue	30
US	New York City	Park Row	30
US	New York City	Myrtle Avenue	30
US	New York City	Madison Street	30
US	New York City	11th Street	30
US	New York City	Front Street	29
US	New York City	New Jersey Turnpike Eastern Spur	29
US	New York City	4th Avenue	28
US	New York City	2nd Street	27
US	New York City	Christopher Columbus Drive	27
US	New York City	Port Jersey Boulevard	27
US	New York City	Williamsburg Bridge	27
US	New York City	Brooklyn Bridge	27
US	New York City	East 23rd Street	26
US	New York City	Franklin Street	25
US	New York City	Church Street	25
US	New York City	Gold Street	25
US	New York City	Hicks Street	25
US	New York City	1st Street	25
US	New York City	Garfield Avenue	25
US	New York City	Broome Street	24
US	New York City	Grove Street	24
US	New York City	18th Street	24
US	New York City	8th Street	24
US	New York City	Observer Highway	24
US	New York City	12th Avenue	24
US	New York City	Warren Street	23
US	New York City	3rd Avenue	23
US	New York City	10th Avenue	23
US	New York City	Greene Street	23
US	New York City	3rd Street	23
US	New York City	Smith Street	23
US	New York City	Old Fulton Street	23
US	New York City	Fulton Street	22
US	New York City	Park Avenue South	22
US	New York City	5th Avenue	22
US	Los Angeles	West 3rd Street	241
US	Los Angeles	South Figueroa Street	235
US	Los Angeles	Wilshire Boulevard	223
US	Los Angeles	West Olympic Boulevard	221
US	Los Angeles	West Sunset Boulevard	216
US	Los Angeles	South Broadway	203
US	Los Angeles	East Olympic Boulevard	200
US	Los Angeles	South Atlantic Boulevard	183
US	Los Angeles	South Vermont Avenue	181
US	Los Angeles	South Central Avenue	176
US	Los Angeles	North Figueroa Street	166
US	Los Angeles	East Washington Boulevard	163
US	Los Angeles	West Pico Boulevard	155
US	Los Angeles	West Washington Boulevard	154
US	Los Angeles	Golden State Freeway	152
US	Los Angeles	Harbor Freeway	151
US	Los Angeles	West 6th Street	151
US	Los Angeles	Beverly Boulevard	142
US	Los Angeles	East Florence Avenue	140
US	Los Angeles	East 1st Street	137
US	Los Angeles	East Gage Avenue	137
US	Los Angeles	West Martin Luther King Junior Boulevard	134
US	Los Angeles	Avalon Boulevard	133
US	Los Angeles	Santa Monica Freeway	131
US	Los Angeles	Glendale Boulevard	129
US	Los Angeles	South Main Street	127
US	Los Angeles	South Western Avenue	125
US	Los Angeles	South Hoover Street	120
US	Los Angeles	Crenshaw Boulevard	120
US	Los Angeles	Santa Ana Freeway	119
US	Los Angeles	South San Pedro Street	118
US	Los Angeles	Melrose Avenue	116
US	Los Angeles	Whittier Boulevard	114
US	Los Angeles	South Normandie Avenue	113
US	Los Angeles	East Slauson Avenue	113
US	Los Angeles	Long Beach Freeway	111
US	Los Angeles	Eagle Rock Boulevard	111
US	Los Angeles	West 7th Street	110
US	Los Angeles	Venice Boulevard	110
US	Los Angeles	Hollywood Freeway	103
US	Los Angeles	West Vernon Avenue	100
US	Los Angeles	South Alameda Street	98
US	Los Angeles	Santa Monica Boulevard	97
US	Los Angeles	North Broadway	96
US	Los Angeles	Riverside Drive	94
US	Los Angeles	North Vermont Avenue	94
US	Los Angeles	South Soto Street	94
US	Los Angeles	Pacific Boulevard	93
US	Los Angeles	South Santa Fe Avenue	91
US	Los Angeles	East 3rd Street	90
US	Los Angeles	West 8th Street	90
US	Los Angeles	East Cesar E Chavez Avenue	89
US	Los Angeles	North Eastern Avenue	87
US	Los Angeles	South Flower Street	86
US	Los Angeles	South Grand Avenue	86
US	Los Angeles	West Adams Boulevard	86
US	Los Angeles	West Slauson Avenue	83
US	Los Angeles	Huntington Drive	82
US	Los Angeles	York Boulevard	81
US	Los Angeles	Franklin Avenue	81
US	Los Angeles	West 1st Street	79
US	Los Angeles	Pomona Freeway	79
US	Los Angeles	West Jefferson Boulevard	79
US	Los Angeles	Hollywood Boulevard	79
US	Los Angeles	North San Fernando Road	78
US	Los Angeles	Exposition Boulevard	77
US	Los Angeles	North Western Avenue	77
US	Los Angeles	Harbor Transitway	76
US	Los Angeles	Slauson Avenue	74
US	Los Angeles	Los Feliz Boulevard	73
US	Los Angeles	Bandini Boulevard	71
US	Los Angeles	West 48th Street	70
US	Los Angeles	Glendale Freeway	70
US	Los Angeles	West Temple Street	69
US	Los Angeles	South La Brea Avenue	68
US	Los Angeles	Pasadena Avenue	67
US	Los Angeles	South Eastern Avenue	67
US	Los Angeles	San Fernando Road	67
US	Los Angeles	Arroyo Seco Parkway	65
US	Los Angeles	East 4th Street	64
US	Los Angeles	Mission Road	62
US	Los Angeles	West Valley Boulevard	61
US	Los Angeles	West 4th Street	60
US	Los Angeles	West 2nd Street	60
US	Los Angeles	East 8th Street	59
US	Los Angeles	South Hill Street	59
US	Los Angeles	South Brand Boulevard	59
US	Los Angeles	Arlington Avenue	58
US	Los Angeles	Fremont Avenue	55
US	Los Angeles	James M Wood Boulevard	53
US	Los Angeles	North Soto Street	52
US	Los Angeles	Vine Street	52
US	Los Angeles	East 7th Street	52
US	Los Angeles	Randolph Street	50
US	Los Angeles	Hooper Avenue	49
US	Los Angeles	Atlantic Boulevard	49
US	Los Angeles	South Olive Street	47
US	Los Angeles	South Union Avenue	45
US	Los Angeles	North Virgil Avenue	45
US	Los Angeles	Stadium Way	44
US	Brooklyn	Kings Highway	267
US	Brooklyn	Ocean Parkway	227
US	Brooklyn	4th Avenue	209
US	Brooklyn	Flatbush Avenue	189
US	Brooklyn	Linden Boulevard	184
US	Brooklyn	Belt Parkway	166
US	Brooklyn	Coney Island Avenue	165
US	Brooklyn	Atlantic Avenue	135
