release_id	corrected_date	source	old_date
41166	2008-11-06	raw	2008-01-01
41167	2008-07-08	raw	2008-01-01
41168	2008-08-21	raw	2008-01-01
41169	2008-03-19	raw	2008-01-01
41171	2008-10-28	raw	2008-01-01
41172	2008-11-19	raw	2008-01-01
41173	2008-10-07	raw	2008-01-01
41174	2008-04-24	raw	2008-01-01
41175	2008-10-28	raw	2008-01-01
41176	2008-10-23	raw	2008-01-01
41177	2008-10-28	raw	2008-01-01
41178	2008-10-14	raw	2008-01-01
41179	2008-10-09	raw	2008-01-01
41180	2008-09-25	raw	2008-01-01
41181	2008-04-11	raw	2008-01-01
41182	2008-02-28	raw	2008-01-01
41183	2008-09-26	raw	2008-01-01
41184	2008-06-10	raw	2008-01-01
41185	2008-10-23	raw	2008-01-01
41186	2008-12-11	raw	2008-01-01
41187	2008-12-18	raw	2008-01-01
41188	2008-02-21	raw	2008-01-01
41189	2008-06-19	raw	2008-01-01
41190	2008-10-07	raw	2008-01-01
41191	2008-05-06	raw	2008-01-01
41192	2008-10-24	raw	2008-01-01
41193	2008-03-05	raw	2008-01-01
41194	2008-10-20	raw	2008-01-01
41195	2008-09-04	raw	2008-01-01
41196	2008-07-24	raw	2008-01-01
41197	2008-11-11	raw	2008-01-01
41198	2008-09-16	raw	2008-01-01
41199	2008-07-29	raw	2008-01-01
41200	2008-06-06	raw	2008-01-01
41201	2008-05-16	raw	2008-01-01
41202	2008-10-23	raw	2008-01-01
41203	2008-09-12	raw	2008-01-01
41205	2008-05-29	raw	2008-01-01
41206	2008-12-18	raw	2008-01-01
41207	2008-04-24	raw	2008-01-01
41208	2008-08-07	raw	2008-01-01
41209	2008-03-19	raw	2008-01-01
41210	2008-05-26	raw	2008-01-01
41211	2008-05-29	raw	2008-01-01
41212	2008-10-10	raw	2008-01-01
41213	2008-11-21	raw	2008-01-01
41214	2008-07-25	raw	2008-01-01
41215	2008-11-25	raw	2008-01-01
41216	2008-01-22	raw	2008-01-01
41217	2008-08-28	raw	2008-01-01
41218	2008-11-13	raw	2008-01-01
41219	2008-10-13	raw	2008-01-01
41220	2008-12-11	raw	2008-01-01
41221	2008-11-27	raw	2008-01-01
41222	2008-02-14	raw	2008-01-01
41223	2008-04-24	raw	2008-01-01
41224	2008-12-25	raw	2008-01-01
41225	2008-10-07	raw	2008-01-01
41226	2008-11-17	raw	2008-01-01
41227	2008-03-28	raw	2008-01-01
41228	2008-07-16	raw	2008-01-01
41230	2008-01-24	raw	2008-01-01
41231	2008-10-09	raw	2008-01-01
41232	2008-10-09	raw	2008-01-01
41233	2008-03-27	raw	2008-01-01
41234	2008-07-10	raw	2008-01-01
41235	2008-08-13	raw	2008-01-01
41236	2008-01-31	raw	2008-01-01
41237	2008-11-27	raw	2008-01-01
41238	2008-03-13	raw	2008-01-01
41239	2008-05-22	raw	2008-01-01
41240	2008-03-27	raw	2008-01-01
41241	2008-09-25	raw	2008-01-01
41242	2008-08-28	raw	2008-01-01
41243	2008-03-27	raw	2008-01-01
41244	2008-07-10	raw	2008-01-01
41245	2008-03-13	raw	2008-01-01
41246	2008-06-05	raw	2008-01-01
41247	2008-03-11	raw	2008-01-01
41248	2008-10-21	raw	2008-01-01
41249	2008-07-10	raw	2008-01-01
41250	2008-12-05	raw	2008-01-01
41251	2008-11-27	raw	2008-01-01
41252	2008-04-30	raw	2008-01-01
41253	2008-09-09	raw	2008-01-01
41254	2008-06-26	raw	2008-01-01
41255	2008-08-26	raw	2008-01-01
41256	2008-02-05	raw	2008-01-01
41257	2008-04-18	raw	2008-01-01
41258	2008-12-02	raw	2008-01-01
41259	2008-06-26	raw	2008-01-01
41260	2008-04-25	raw	2008-01-01
41261	2008-12-25	raw	2008-01-01
41262	2008-08-15	raw	2008-01-01
41263	2008-01-31	raw	2008-01-01
41264	2008-09-11	raw	2008-01-01
41265	2008-09-19	raw	2008-01-01
41266	2008-03-19	raw	2008-01-01
41267	2008-10-21	raw	2008-01-01
41268	2008-08-28	raw	2008-01-01
41269	2008-02-14	raw	2008-01-01
41270	2008-09-18	raw	2008-01-01
41271	2008-08-21	raw	2008-01-01
41272	2008-02-21	raw	2008-01-01
41273	2008-11-04	raw	2008-01-01
41274	2008-11-18	raw	2008-01-01
41275	2008-11-20	raw	2008-01-01
41276	2008-11-18	raw	2008-01-01
41277	2008-10-31	raw	2008-01-01
41278	2008-06-23	raw	2008-01-01
41279	2008-05-16	raw	2008-01-01
41280	2008-09-30	raw	2008-01-01
41281	2008-11-13	raw	2008-01-01
41282	2008-04-03	raw	2008-01-01
41283	2008-01-17	raw	2008-01-01
41284	2008-05-29	raw	2008-01-01
41285	2008-11-03	raw	2008-01-01
41286	2008-12-18	raw	2008-01-01
41287	2008-04-29	raw	2008-01-01
41288	2008-11-14	raw	2008-01-01
41289	2008-10-21	raw	2008-01-01
41290	2008-07-01	raw	2008-01-01
41291	2008-05-22	raw	2008-01-01
41292	2008-11-20	raw	2008-01-01
41293	2008-11-20	raw	2008-01-01
41294	2008-10-28	raw	2008-01-01
41295	2008-11-04	raw	2008-01-01
41296	2008-07-24	raw	2008-01-01
41297	2008-05-30	raw	2008-01-01
41298	2008-04-12	raw	2008-01-01
41299	2008-11-04	raw	2008-01-01
41300	2008-01-31	raw	2008-01-01
41301	2008-08-28	raw	2008-01-01
41302	2008-09-25	raw	2008-01-01
41303	2008-04-25	raw	2008-01-01
41304	2008-07-15	raw	2008-01-01
41305	2008-10-02	raw	2008-01-01
41306	2008-09-16	raw	2008-01-01
41307	2008-08-21	raw	2008-01-01
41308	2008-08-28	raw	2008-01-01
41309	2008-11-01	raw	2008-01-01
41310	2008-09-22	raw	2008-01-01
41311	2008-03-27	raw	2008-01-01
41312	2008-10-30	raw	2008-01-01
41313	2008-09-05	raw	2008-01-01
41314	2008-11-07	raw	2008-01-01
41315	2008-06-17	raw	2008-01-01
41316	2008-08-07	raw	2008-01-01
41317	2008-11-07	raw	2008-01-01
41318	2008-10-02	raw	2008-01-01
41319	2008-10-21	raw	2008-01-01
41320	2008-11-28	raw	2008-01-01
41321	2008-07-31	raw	2008-01-01
41322	2008-11-25	raw	2008-01-01
41323	2008-03-07	raw	2008-01-01
41324	2008-10-27	raw	2008-01-01
41325	2008-07-08	raw	2008-01-01
41326	2008-12-02	raw	2008-01-01
41327	2008-08-12	raw	2008-01-01
41328	2008-09-26	raw	2008-01-01
41329	2008-07-14	raw	2008-01-01
41331	2008-10-11	raw	2008-01-01
41332	2008-04-24	raw	2008-01-01
41333	2008-10-30	raw	2008-01-01
41334	2008-03-20	raw	2008-01-01
41335	2008-03-20	raw	2008-01-01
41336	2008-04-24	raw	2008-01-01
41337	2008-10-31	raw	2008-01-01
41338	2008-10-31	raw	2008-01-01
41339	2008-09-04	raw	2008-01-01
41340	2008-05-29	raw	2008-01-01
41341	2008-12-22	raw	2008-01-01
41342	2008-02-04	raw	2008-01-01
41343	2008-10-20	raw	2008-01-01
41344	2008-10-03	raw	2008-01-01
41345	2008-02-08	raw	2008-01-01
41346	2008-10-10	raw	2008-01-01
41347	2008-08-15	raw	2008-01-01
41448	2007-04-12	raw	2007-01-01
41652	2008-05-15	raw	2008-01-01
41836	2008-07-15	raw	2008-01-01
41874	2008-07-22	raw	2008-01-01
42010	2008-09-22	raw	2008-01-01
42524	2008-11-18	raw	2008-01-01
42532	2009-06-30	raw	2009-01-01
42533	2009-10-27	raw	2009-01-01
42534	2009-12-03	raw	2009-01-01
42535	2009-12-03	raw	2009-01-01
42536	2009-10-30	raw	2009-01-01
42537	2009-03-05	raw	2009-01-01
42538	2009-08-07	raw	2009-01-01
42539	2009-05-28	raw	2009-01-01
42540	2009-04-03	raw	2009-01-01
42541	2009-07-02	raw	2009-01-01
42542	2009-05-28	raw	2009-01-01
42543	2009-12-10	raw	2009-01-01
42544	2009-11-12	raw	2009-01-01
42545	2009-03-05	raw	2009-01-01
42546	2009-03-26	raw	2009-01-01
42547	2009-11-19	raw	2009-01-01
42548	2009-08-06	raw	2009-01-01
42549	2009-10-01	raw	2009-01-01
42550	2009-05-14	raw	2009-01-01
42551	2009-05-15	raw	2009-01-01
42552	2009-10-16	raw	2009-01-01
42553	2009-08-17	raw	2009-01-01
42554	2009-10-14	raw	2009-01-01
42555	2009-10-14	raw	2009-01-01
42556	2009-10-06	raw	2009-01-01
42557	2009-03-13	raw	2009-01-01
42558	2009-09-15	raw	2009-01-01
42559	2009-04-23	raw	2009-01-01
42560	2009-12-17	raw	2009-01-01
42561	2009-09-03	raw	2009-01-01
42562	2009-07-14	raw	2009-01-01
42563	2009-06-17	raw	2009-01-01
42564	2009-03-02	raw	2009-01-01
42565	2009-10-06	raw	2009-01-01
42566	2009-09-10	raw	2009-01-01
42567	2009-10-26	raw	2009-01-01
42568	2009-03-05	raw	2009-01-01
42569	2009-06-18	raw	2009-01-01
42570	2009-03-01	raw	2009-01-01
42571	2009-11-17	raw	2009-01-01
42572	2009-10-29	raw	2009-01-01
42573	2009-10-20	raw	2009-01-01
42574	2009-07-03	raw	2009-01-01
42575	2009-09-22	raw	2009-01-01
42576	2009-03-12	raw	2009-01-01
42577	2009-09-17	raw	2009-01-01
42578	2009-09-21	raw	2009-01-01
42579	2009-02-20	raw	2009-01-01
42580	2009-07-21	raw	2009-01-01
42581	2009-03-26	raw	2009-01-01
42582	2009-10-20	raw	2009-01-01
42583	2009-10-23	raw	2009-01-01
42584	2009-11-03	raw	2009-01-01
42585	2009-11-03	raw	2009-01-01
42586	2009-09-29	raw	2009-01-01
42587	2009-10-27	raw	2009-01-01
42588	2009-03-13	raw	2009-01-01
42589	2009-12-03	raw	2009-01-01
42590	2009-03-13	raw	2009-01-01
42591	2009-01-21	wikidata:Q2902138	2009-01-01
42592	2009-06-16	raw	2009-01-01
42593	2009-01-09	raw	2009-01-01
42595	2009-06-09	raw	2009-01-01
42596	2009-08-06	raw	2009-01-01
42597	2009-09-18	raw	2009-01-01
42598	2009-08-06	raw	2009-01-01
42599	2009-10-08	raw	2009-01-01
42600	2009-11-30	raw	2009-01-01
42601	2009-03-14	raw	2009-01-01
42602	2009-03-24	raw	2009-01-01
42603	2009-04-22	raw	2009-01-01
42604	2009-02-05	raw	2009-01-01
42605	2009-03-25	raw	2009-01-01
42606	2009-07-07	raw	2009-01-01
42607	2009-10-27	raw	2009-01-01
42608	2009-10-13	raw	2009-01-01
42609	2009-11-10	raw	2009-01-01
42610	2009-11-09	raw	2009-01-01
42611	2009-03-19	raw	2009-01-01
42612	2009-05-28	raw	2009-01-01
42613	2009-05-18	raw	2009-01-01
42614	2009-05-15	raw	2009-01-01
42615	2009-11-10	raw	2009-01-01
42616	2009-09-01	raw	2009-01-01
42617	2009-10-20	raw	2009-01-01
42618	2009-10-20	raw	2009-01-01
42619	2009-10-20	raw	2009-01-01
42620	2009-02-05	raw	2009-01-01
42621	2009-09-15	raw	2009-01-01
42622	2009-03-19	raw	2009-01-01
42623	2009-02-19	raw	2009-01-01
42624	2009-05-28	raw	2009-01-01
42625	2009-11-02	raw	2009-01-01
42626	2009-08-07	raw	2009-01-01
42627	2009-07-23	raw	2009-01-01
42628	2009-05-28	raw	2009-01-01
42629	2009-10-23	raw	2009-01-01
42630	2009-09-11	raw	2009-01-01
42631	2009-07-13	raw	2009-01-01
42632	2009-02-27	raw	2009-01-01
42633	2009-10-20	raw	2009-01-01
42634	2009-01-27	raw	2009-01-01
42639	2009-12-29	raw	2009-01-01
42640	2009-11-06	raw	2009-01-01
42641	2009-12-03	raw	2009-01-01
42642	2009-06-11	raw	2009-01-01
42643	2009-06-11	raw	2009-01-01
42644	2009-06-11	raw	2009-01-01
42645	2009-12-03	raw	2009-01-01
42646	2009-12-03	raw	2009-01-01
42647	2009-03-19	raw	2009-01-01
42648	2009-08-21	raw	2009-01-01
42649	2009-01-15	raw	2009-01-01
42650	2009-09-07	raw	2009-01-01
42651	2009-10-29	raw	2009-01-01
42652	2009-05-22	raw	2009-01-01
42653	2009-05-28	raw	2009-01-01
42654	2009-12-17	raw	2009-01-01
42655	2009-03-19	raw	2009-01-01
42656	2009-11-12	raw	2009-01-01
42657	2009-10-13	raw	2009-01-01
42658	2009-05-26	raw	2009-01-01
42659	2009-05-11	raw	2009-01-01
42660	2009-02-05	raw	2009-01-01
42661	2009-06-26	raw	2009-01-01
42662	2009-11-04	raw	2009-01-01
42663	2009-03-12	raw	2009-01-01
42664	2009-09-18	raw	2009-01-01
42665	2009-07-21	raw	2009-01-01
42666	2009-09-08	raw	2009-01-01
42667	2009-03-27	raw	2009-01-01
42668	2009-03-27	raw	2009-01-01
42669	2009-06-29	raw	2009-01-01
42670	2009-03-27	raw	2009-01-01
42671	2009-03-27	raw	2009-01-01
42672	2009-11-24	raw	2009-01-01
42673	2009-10-27	raw	2009-01-01
42674	2009-12-03	raw	2009-01-01
42675	2009-10-12	raw	2009-01-01
42676	2009-05-26	raw	2009-01-01
42677	2009-04-09	raw	2009-01-01
42678	2009-06-16	raw	2009-01-01
42679	2009-10-13	raw	2009-01-01
42680	2009-07-30	raw	2009-01-01
42681	2009-10-30	raw	2009-01-01
42682	2009-03-13	raw	2009-01-01
42683	2009-03-27	raw	2009-01-01
42684	2009-11-19	raw	2009-01-01
42685	2009-04-29	raw	2009-01-01
42686	2009-02-26	raw	2009-01-01
42688	2009-07-11	raw	2009-01-01
42689	2009-11-21	raw	2009-01-01
42690	2009-11-06	raw	2009-01-01
42691	2009-05-12	raw	2009-01-01
42692	2009-10-08	raw	2009-01-01
42693	2009-03-02	raw	2009-01-01
42694	2009-09-29	raw	2009-01-01
42695	2009-03-09	raw	2009-01-01
42696	2009-10-23	raw	2009-01-01
42697	2009-05-12	raw	2009-01-01
42698	2009-03-17	raw	2009-01-01
42699	2009-03-10	raw	2009-01-01
42700	2009-03-17	raw	2009-01-01
42701	2009-06-09	raw	2009-01-01
42702	2009-09-28	raw	2009-01-01
42703	2009-04-29	raw	2009-01-01
42704	2009-12-04	raw	2009-01-01
42705	2009-05-28	raw	2009-01-01
42706	2009-05-25	raw	2009-01-01
42707	2009-04-09	raw	2009-01-01
42708	2009-05-14	raw	2009-01-01
42709	2009-10-22	raw	2009-01-01
42710	2009-02-27	raw	2009-01-01
42711	2009-08-31	raw	2009-01-01
42712	2009-04-07	raw	2009-01-01
42713	2009-04-14	raw	2009-01-01
42714	2009-10-01	raw	2009-01-01
42715	2009-09-21	raw	2009-01-01
42716	2009-10-10	raw	2009-01-01
42717	2009-09-29	raw	2009-01-01
42718	2009-10-23	raw	2009-01-01
42719	2009-03-25	raw	2009-01-01
42720	2009-03-13	raw	2009-01-01
42721	2009-07-17	raw	2009-01-01
42722	2009-11-23	raw	2009-01-01
42723	2009-01-29	raw	2009-01-01
42724	2009-10-29	raw	2009-01-01
42726	2009-05-20	raw	2009-01-01
42727	2009-05-14	raw	2009-01-01
42729	2009-03-29	raw	2009-01-01
42730	2009-06-26	raw	2009-01-01
42731	2009-11-24	raw	2009-01-01
42732	2009-11-19	raw	2009-01-01
42733	2009-10-29	raw	2009-01-01
42734	2009-07-10	raw	2009-01-01
42735	2009-06-25	raw	2009-01-01
42736	2009-04-23	raw	2009-01-01
42737	2009-12-17	raw	2009-01-01
42738	2009-07-21	raw	2009-01-01
42739	2009-08-24	raw	2009-01-01
42740	2009-03-26	raw	2009-01-01
42741	2009-07-01	raw	2009-01-01
42742	2009-10-08	raw	2009-01-01
42743	2009-02-26	raw	2009-01-01
42744	2009-03-19	raw	2009-01-01
42745	2009-04-15	raw	2009-01-01
42746	2009-06-16	raw	2009-01-01
42747	2009-04-03	raw	2009-01-01
42748	2009-07-23	raw	2009-01-01
42749	2009-11-05	raw	2009-01-01
42750	2009-11-26	raw	2009-01-01
42751	2009-08-28	raw	2009-01-01
42752	2009-06-18	raw	2009-01-01
42753	2009-03-17	raw	2009-01-01
42754	2009-10-22	raw	2009-01-01
42755	2009-03-04	raw	2009-01-01
42756	2009-10-02	raw	2009-01-01
42757	2009-06-09	raw	2009-01-01
42758	2009-03-12	raw	2009-01-01
42759	2009-03-26	raw	2009-01-01
42760	2009-12-01	raw	2009-01-01
42761	2009-10-06	raw	2009-01-01
42762	2009-06-06	raw	2009-01-01
42763	2009-06-30	raw	2009-01-01
42764	2009-08-07	raw	2009-01-01
42765	2009-10-26	raw	2009-01-01
42766	2009-05-12	raw	2009-01-01
42767	2009-07-09	raw	2009-01-01
42768	2009-06-11	raw	2009-01-01
42770	2009-09-18	raw	2009-01-01
42771	2009-07-30	raw	2009-01-01
42772	2009-03-17	raw	2009-01-01
42775	2009-02-12	raw	2009-01-01
42776	2009-11-03	raw	2009-01-01
42777	2009-05-28	raw	2009-01-01
42779	2009-01-29	raw	2009-01-01
42780	2009-06-30	raw	2009-01-01
42781	2009-03-27	raw	2009-01-01
42782	2009-08-07	raw	2009-01-01
42783	2009-11-12	raw	2009-01-01
42784	2009-05-12	raw	2009-01-01
42785	2009-01-06	raw	2009-01-01
42786	2009-08-06	raw	2009-01-01
42787	2009-06-16	raw	2009-01-01
42788	2009-05-20	raw	2009-01-01
42789	2009-04-27	raw	2009-01-01
42790	2009-11-20	raw	2009-01-01
42791	2009-09-03	raw	2009-01-01
42792	2009-06-26	raw	2009-01-01
42793	2009-08-25	raw	2009-01-01
42794	2009-10-27	raw	2009-01-01
42795	2009-11-03	raw	2009-01-01
42796	2009-06-02	raw	2009-01-01
42797	2009-01-27	raw	2009-01-01
42798	2009-09-08	raw	2009-01-01
42799	2009-03-31	raw	2009-01-01
42800	2009-10-20	raw	2009-01-01
42801	2009-05-05	raw	2009-01-01
42802	2009-09-28	raw	2009-01-01
42803	2009-09-29	raw	2009-01-01
42804	2009-08-11	raw	2009-01-01
42805	2009-10-13	raw	2009-01-01
42806	2009-08-25	raw	2009-01-01
42807	2009-10-06	raw	2009-01-01
42808	2009-10-01	raw	2009-01-01
42809	2009-10-01	raw	2009-01-01
42810	2009-06-09	raw	2009-01-01
42811	2009-06-11	raw	2009-01-01
42812	2009-01-12	raw	2009-01-01
42813	2009-03-26	raw	2009-01-01
42814	2009-01-22	raw	2009-01-01
42815	2009-08-06	raw	2009-01-01
42816	2009-11-18	raw	2009-01-01
42817	2009-08-06	raw	2009-01-01
42818	2009-09-08	raw	2009-01-01
42819	2009-10-20	raw	2009-01-01
42820	2009-11-17	raw	2009-01-01
42821	2009-12-01	raw	2009-01-01
42822	2009-09-22	raw	2009-01-01
42823	2009-03-27	raw	2009-01-01
42824	2009-11-23	raw	2009-01-01
42825	2009-04-30	raw	2009-01-01
42826	2009-12-17	raw	2009-01-01
42827	2009-04-09	raw	2009-01-01
42828	2009-12-03	raw	2009-01-01
42829	2009-01-27	raw	2009-01-01
42830	2009-11-10	raw	2009-01-01
42831	2009-08-07	raw	2009-01-01
42832	2009-03-09	raw	2009-01-01
42833	2009-11-17	raw	2009-01-01
42834	2009-12-03	raw	2009-01-01
42835	2009-04-16	raw	2009-01-01
42836	2009-07-23	raw	2009-01-01
42837	2009-12-17	raw	2009-01-01
42838	2009-07-23	raw	2009-01-01
42839	2009-03-26	raw	2009-01-01
42840	2009-07-06	raw	2009-01-01
42841	2009-02-26	raw	2009-01-01
42842	2009-10-15	raw	2009-01-01
42843	2009-03-05	raw	2009-01-01
42844	2009-09-17	raw	2009-01-01
42845	2009-05-30	raw	2009-01-01
42846	2009-07-17	raw	2009-01-01
42847	2009-05-08	raw	2009-01-01
42848	2009-06-04	raw	2009-01-01
42849	2009-10-09	raw	2009-01-01
42850	2009-07-23	raw	2009-01-01
42851	2009-12-17	raw	2009-01-01
42852	2009-07-16	raw	2009-01-01
42853	2009-10-22	raw	2009-01-01
42854	2009-03-19	raw	2009-01-01
42855	2009-12-10	raw	2009-01-01
42857	2009-05-11	raw	2009-01-01
42859	2009-04-23	raw	2009-01-01
42860	2009-12-29	raw	2009-01-01
42861	2009-12-27	raw	2009-01-01
42862	2009-02-06	raw	2009-01-01
42863	2009-06-09	raw	2009-01-01
42864	2009-11-17	raw	2009-01-01
42865	2009-11-03	raw	2009-01-01
42866	2009-02-27	raw	2009-01-01
42867	2009-12-22	raw	2009-01-01
42868	2009-04-02	raw	2009-01-01
42869	2009-06-23	raw	2009-01-01
42870	2009-09-03	raw	2009-01-01
42871	2009-10-20	raw	2009-01-01
42872	2009-10-20	raw	2009-01-01
42873	2009-10-20	raw	2009-01-01
42874	2009-03-03	raw	2009-01-01
42875	2009-08-20	raw	2009-01-01
42876	2009-07-10	raw	2009-01-01
42877	2009-02-20	raw	2009-01-01
42878	2009-03-31	raw	2009-01-01
42879	2009-04-09	raw	2009-01-01
42880	2009-09-03	raw	2009-01-01
42881	2009-11-05	raw	2009-01-01
42882	2009-12-10	raw	2009-01-01
42885	2009-12-01	raw	2009-01-01
42886	2009-04-16	raw	2009-01-01
42887	2009-02-19	raw	2009-01-01
42888	2009-11-30	raw	2009-01-01
42890	2009-09-16	raw	2009-01-01
42891	2009-03-03	raw	2009-01-01
42892	2009-10-23	raw	2009-01-01
42893	2009-02-11	raw	2009-01-01
42894	2009-10-13	raw	2009-01-01
42895	2009-08-18	raw	2009-01-01
42896	2009-10-20	raw	2009-01-01
42897	2009-09-15	raw	2009-01-01
42899	2009-09-25	raw	2009-01-01
42900	2009-02-05	raw	2009-01-01
42901	2009-02-05	raw	2009-01-01
42902	2009-09-17	raw	2009-01-01
42903	2009-03-26	raw	2009-01-01
42904	2009-10-01	raw	2009-01-01
42905	2009-04-23	raw	2009-01-01
42907	2009-06-09	raw	2009-01-01
42908	2009-12-01	raw	2009-01-01
42909	2009-03-20	raw	2009-01-01
42910	2009-02-19	raw	2009-01-01
42911	2009-04-24	raw	2009-01-01
42912	2009-02-13	raw	2009-01-01
42913	2009-02-13	raw	2009-01-01
42914	2009-02-13	raw	2009-01-01
42915	2009-02-13	raw	2009-01-01
42916	2009-02-13	raw	2009-01-01
42917	2009-09-08	raw	2009-01-01
42918	2009-12-17	raw	2009-01-01
42919	2009-04-30	raw	2009-01-01
42920	2009-07-02	raw	2009-01-01
42921	2009-01-22	raw	2009-01-01
42922	2009-06-26	raw	2009-01-01
42923	2009-06-26	raw	2009-01-01
42924	2009-03-23	raw	2009-01-01
42925	2009-12-10	raw	2009-01-01
42926	2009-03-02	raw	2009-01-01
42927	2009-08-11	raw	2009-01-01
42928	2009-01-22	raw	2009-01-01
42929	2009-11-19	raw	2009-01-01
42930	2009-01-13	raw	2009-01-01
42931	2009-09-17	raw	2009-01-01
42932	2009-07-23	raw	2009-01-01
42933	2009-11-11	raw	2009-01-01
42934	2009-11-17	raw	2009-01-01
42935	2009-09-14	raw	2009-01-01
42936	2009-08-05	raw	2009-01-01
42938	2009-03-10	raw	2009-01-01
42939	2009-09-25	raw	2009-01-01
42940	2009-07-31	raw	2009-01-01
42941	2009-11-17	raw	2009-01-01
42942	2009-02-27	raw	2009-01-01
42943	2009-09-15	raw	2009-01-01
42944	2009-09-15	raw	2009-01-01
42945	2009-09-15	raw	2009-01-01
42946	2009-09-25	raw	2009-01-01
42947	2009-03-10	raw	2009-01-01
42948	2009-06-08	raw	2009-01-01
42949	2009-04-01	raw	2009-01-01
42950	2009-06-26	raw	2009-01-01
42951	2009-08-27	raw	2009-01-01
42952	2009-12-24	raw	2009-01-01
42953	2009-04-29	raw	2009-01-01
42954	2009-11-02	raw	2009-01-01
42955	2009-08-06	raw	2009-01-01
42956	2009-02-26	raw	2009-01-01
42957	2009-01-22	raw	2009-01-01
42958	2009-11-03	raw	2009-01-01
42959	2009-12-09	raw	2009-01-01
42960	2009-11-03	raw	2009-01-01
42961	2009-12-10	raw	2009-01-01
42962	2009-10-16	raw	2009-01-01
42963	2009-03-26	raw	2009-01-01
42964	2009-06-18	raw	2009-01-01
42965	2009-04-30	raw	2009-01-01
42966	2009-11-26	raw	2009-01-01
42967	2009-07-15	raw	2009-01-01
42968	2009-12-03	raw	2009-01-01
42969	2009-01-23	raw	2009-01-01
42970	2009-08-06	raw	2009-01-01
42971	2009-09-17	raw	2009-01-01
42972	2009-05-21	raw	2009-01-01
42973	2009-09-22	raw	2009-01-01
42974	2009-03-19	raw	2009-01-01
42975	2009-06-23	raw	2009-01-01
42976	2009-05-29	raw	2009-01-01
42977	2009-05-26	raw	2009-01-01
42978	2009-02-13	raw	2009-01-01
42979	2009-02-13	raw	2009-01-01
42980	2009-02-13	raw	2009-01-01
42981	2009-02-13	raw	2009-01-01
42982	2009-02-13	raw	2009-01-01
42983	2009-08-11	raw	2009-01-01
42984	2009-01-05	raw	2009-01-01
42985	2009-02-25	raw	2009-01-01
42986	2009-01-13	raw	2009-01-01
42987	2009-12-10	raw	2009-01-01
42988	2009-07-23	raw	2009-01-01
42989	2009-06-09	raw	2009-01-01
42990	2009-11-17	raw	2009-01-01
42991	2009-11-17	raw	2009-01-01
42992	2009-01-27	raw	2009-01-01
42993	2009-11-10	raw	2009-01-01
42994	2009-10-13	raw	2009-01-01
42995	2009-02-03	raw	2009-01-01
42996	2009-03-12	raw	2009-01-01
42997	2009-03-24	raw	2009-01-01
42998	2009-02-19	raw	2009-01-01
42999	2009-09-28	raw	2009-01-01
43001	2009-11-17	raw	2009-01-01
43002	2009-11-13	raw	2009-01-01
43003	2009-12-17	raw	2009-01-01
43004	2009-10-19	raw	2009-01-01
43005	2009-09-12	raw	2009-01-01
43006	2009-04-18	raw	2009-01-01
43007	2009-09-12	raw	2009-01-01
43009	2009-11-20	raw	2009-01-01
43010	2009-06-30	raw	2009-01-01
43011	2009-12-24	raw	2009-01-01
43012	2009-07-17	raw	2009-01-01
43013	2009-12-17	raw	2009-01-01
43014	2009-12-03	raw	2009-01-01
43015	2009-06-09	raw	2009-01-01
43016	2009-06-09	raw	2009-01-01
43017	2009-04-24	raw	2009-01-01
43018	2009-10-27	raw	2009-01-01
43019	2009-09-14	raw	2009-01-01
43022	2009-04-02	raw	2009-01-01
43023	2009-05-21	raw	2009-01-01
43024	2009-11-26	raw	2009-01-01
43025	2009-06-01	raw	2009-01-01
43026	2009-07-30	raw	2009-01-01
43027	2009-03-03	raw	2009-01-01
43028	2009-05-05	raw	2009-01-01
43029	2009-02-24	raw	2009-01-01
43032	2009-06-15	raw	2009-01-01
43033	2009-04-27	raw	2009-01-01
43034	2009-06-15	raw	2009-01-01
43035	2009-09-30	raw	2009-01-01
43036	2009-10-15	raw	2009-01-01
43037	2009-01-29	raw	2009-01-01
43038	2009-11-01	raw	2009-01-01
43039	2009-12-15	raw	2009-01-01
43040	2009-08-14	raw	2009-01-01
43041	2009-06-25	raw	2009-01-01
43042	2009-12-03	raw	2009-01-01
43043	2009-11-03	raw	2009-01-01
43044	2009-12-03	raw	2009-01-01
43045	2009-10-19	raw	2009-01-01
43046	2009-11-10	raw	2009-01-01
43047	2009-08-07	raw	2009-01-01
43048	2009-05-21	raw	2009-01-01
43049	2009-11-12	raw	2009-01-01
43050	2009-05-12	raw	2009-01-01
43051	2009-06-30	raw	2009-01-01
43052	2009-10-22	raw	2009-01-01
43053	2009-09-17	raw	2009-01-01
43054	2009-11-03	raw	2009-01-01
43055	2009-12-03	raw	2009-01-01
43056	2009-07-30	raw	2009-01-01
43057	2009-02-12	raw	2009-01-01
43058	2009-11-05	raw	2009-01-01
43059	2009-12-08	raw	2009-01-01
43060	2009-03-13	raw	2009-01-01
43061	2009-02-19	raw	2009-01-01
43062	2009-07-15	raw	2009-01-01
43063	2009-09-22	raw	2009-01-01
43064	2009-03-20	raw	2009-01-01
43065	2009-03-17	raw	2009-01-01
43066	2009-09-15	raw	2009-01-01
43067	2009-05-08	raw	2009-01-01
43068	2009-07-29	raw	2009-01-01
43069	2009-04-13	raw	2009-01-01
43070	2009-08-06	raw	2009-01-01
43071	2009-09-23	raw	2009-01-01
